id_municipio,numero_obitos,numero_suicidios,populacao
3548104,28,0,6499
3548203,31,0,7047
3548302,23,0,2751
3548401,16,0,3795
3548500,504,11,418375
3548609,47,1,11582
3548708,604,13,803906
3548807,325,2,133241
3548906,308,4,218702
3549003,20,0,3100
3549102,230,8,83477
3549201,17,0,2563
3549250,14,0,1725
3549300,17,0,1711
3549409,133,1,45743
3549508,40,0,8782
3549607,19,0,4298
3549706,152,4,54141
3549805,448,11,415508
3549904,438,7,610965
3549953,61,0,15668
3550001,61,0,10804
3550100,135,1,39816
3550209,101,2,34801
3550308,1863,48,11016703
3550407,101,1,33604
3550506,41,0,7017
3550605,173,5,73778
3550704,146,1,75886
3550803,46,0,12930
3550902,71,0,14923
3551009,404,7,329370
3551108,44,1,8787
3551207,22,0,4268
3551306,18,0,2568
3551405,36,0,8388
3551504,118,1,39539
3551603,107,2,25438
3551702,216,4,106407
3551801,66,0,14591
3551900,57,1,16063
3552007,18,0,5721
3552106,87,0,34139
3552205,555,17,578068
3552304,36,0,7483
3552403,296,3,237900
3552502,343,6,280318
3552551,21,0,2903
3552601,57,0,10886
3552700,63,0,14614
3552809,363,5,225405
3552908,26,1,5569
3553005,38,1,8237
3553104,26,0,6065
3553203,28,0,5719
3553302,95,1,24033
3553401,91,0,23381
3553500,29,0,10666
3553609,57,0,13787
3553658,15,1,2931
3553708,142,5,55866
3553807,80,1,24528
3553856,20,0,5504
3553906,36,1,6578
3553955,44,0,11606
3554003,228,3,107115
3554102,361,8,271660
3554201,28,0,5782
3554300,68,0,20789
3554409,41,1,8578
3554508,129,0,36758
3554607,13,0,2643
3554656,20,0,2815
3554706,37,0,9823
3554755,3,0,1474
3554805,100,1,40182
3554904,37,0,5189
3554953,24,0,5593
3555000,186,2,66293
3555109,54,0,12725
3555208,13,0,1754
3555307,12,0,2082
3555356,28,0,5238
3555406,164,4,81246
3555505,30,0,4130
3555604,48,0,9552
3555703,11,0,1379
3555802,46,0,8883
3555901,6,0,1445
3556008,60,0,12441
3556107,40,1,10601
3556206,170,1,94124
3556305,81,2,20070
3556354,41,0,8430
3556404,130,3,40256
3556453,89,1,45110
3556503,201,4,110449
3556602,61,1,11117
3556701,126,0,57269
3556800,68,0,18084
3556909,27,2,5597
3556958,7,0,1845
3557006,212,3,107157
3557105,205,2,83764
3557154,16,0,1937
3557204,51,0,12544
3557303,34,0,10469
4100103,43,0,6796
4100202,35,0,5582
4100301,24,0,8067
4100400,211,0,113589
4100459,26,0,6675
4100509,75,1,15269
4100608,51,0,13212
4100707,31,0,9403
4100806,53,1,8934
4100905,23,0,5178
4101002,48,0,17404
4101051,11,1,2642
4101101,79,1,23200
4101150,15,0,3166
4101200,82,4,20729
4101309,43,1,7166
4101408,237,6,117260
4101507,234,4,100855
4101606,70,1,26067
4101655,10,0,3519
4101705,49,1,13594
4101804,196,5,118313
4101853,15,1,2530
4101903,65,0,16360
4102000,107,2,28572
4102109,98,1,24508
4102208,27,0,3931
4102307,50,1,11583
4102406,126,1,33305
4102505,70,3,10947
4102604,44,1,8976
4102703,12,1,2407
4102752,20,0,4094
4102802,61,0,14981
4102901,59,1,17862
4103008,26,0,3838
4103024,8,1,2561
4103040,28,1,6767
4103057,34,2,6984
4103107,47,0,9983
4103156,15,1,3819
4103206,30,0,5476
4103222,24,3,3078
4103305,48,0,7954
4103354,16,0,4803
4103370,20,0,3341
4103404,17,0,2549
4103453,42,0,13397
4103479,23,0,3793
4103503,36,0,7936
4103602,95,2,23773
4103701,210,2,98788
4103800,31,0,6936
4103909,74,1,14440
4103958,21,1,4259
4104006,107,0,45817
4104055,20,0,5179
4104105,27,1,7144
4104204,215,4,107756
4104253,66,0,26529
4104303,192,3,82354
4104402,50,1,16717
4104428,58,2,15315
4104451,47,0,13128
4104501,65,2,17405
4104600,49,3,15492
4104659,63,0,17536
4104709,57,1,14006
4104808,360,5,284083
4104907,176,3,69472
4105003,27,1,10864
4105102,50,0,10005
4105201,68,1,16559
4105300,45,1,10341
4105409,58,0,20904
4105508,150,3,62985
4105607,42,0,10314
4105706,68,2,18546
4105805,294,3,231787
4105904,78,3,22424
4106001,41,1,7909
4106100,25,1,3441
4106209,47,0,14719
4106308,57,1,15445
4106407,106,0,47021
4106456,29,2,7255
4106506,97,1,21950
4106555,14,2,3692
4106571,17,0,3766
4106605,81,2,17681
4106704,23,0,4576
4106803,70,1,18479
4106852,20,0,3643
4106902,898,24,1788559
4107009,60,2,14679
4107108,32,1,4987
4107124,16,0,3027
4107157,23,0,1644
4107207,94,4,32583
4107256,28,0,5851
4107306,34,0,5655
4107405,28,0,5591
4107504,54,2,13647
4107520,15,0,1992
4107538,13,1,3626
4107546,33,0,4942
4107553,15,0,3653
4107603,60,0,14789
4107652,159,3,90875
4107702,26,0,4173
4107736,23,0,6644
4107751,29,1,8634
4107801,33,0,5126
4107850,16,0,4936
4107900,25,0,5562
4108007,43,0,12332
4108106,15,0,2684
4108205,38,0,6574
4108304,303,6,309113
4108320,38,1,5294
4108403,157,1,71463
4108452,20,0,6626
4108502,49,2,15830
4108551,16,0,2758
4108601,88,2,26131
4108650,38,1,8592
4108700,32,0,7300
4108809,90,3,27668
4108908,27,1,6151
4108957,43,2,7884
4109005,26,0,4262
4109104,13,0,2210
4109203,30,0,4453
4109302,59,2,14025
4109401,282,7,169007
4109500,26,0,8677
4109609,97,3,34100
4109658,27,2,6291
4109708,118,1,26760
4109757,27,1,5699
4109807,146,3,47316
4109906,36,0,8627
4110003,16,1,3824
4110052,15,0,1693
4110078,45,0,9955
4110102,83,1,29008
4110201,26,0,8884
4110300,23,0,3117
4110409,18,0,4097
4110508,51,0,13839
4110607,64,0,13650
4110656,18,0,2553
4110706,136,2,54855
4110805,52,2,8025
4110904,27,0,4562
4110953,36,2,8800
4111001,32,1,5148
4111100,21,0,5799
4111209,27,0,9248
4111258,68,3,25692
4111308,24,0,4367
4111407,36,0,12228
4111506,114,1,28664
4111555,28,0,6836
4111605,17,0,3009
4111704,17,0,4748
4111803,132,1,38714
4111902,58,0,11168
4112009,93,1,35184
4112108,93,4,20491
4112207,40,1,6214
4112306,19,0,4951
4112405,19,0,7489
4112504,50,0,13709
4112603,8,0,1610
4112702,55,0,11991
4112751,47,0,7608
4112801,61,0,9503
4112900,26,0,3242
4112959,45,0,7645
4113007,28,0,6486
4113106,26,1,3918
4113205,130,3,45175
4113254,19,2,7364
4113304,105,2,30335
4113403,18,1,4203
4113429,19,0,3276
4113452,29,0,5741
4113502,75,0,20873
4113601,16,0,4287
4113700,500,8,495696
4113734,32,0,6141
4113759,37,0,4292
4113809,29,0,4222
4113908,52,2,13189
4114005,62,0,14509
4114104,61,2,18403
4114203,117,2,33841
4114302,73,0,20645
4114351,15,0,2967
4114401,50,0,17664
4114500,54,1,13742
4114609,123,3,45369
4114708,34,1,4865
4114807,94,3,33194
4114906,41,0,8948
4115002,33,1,6779
4115101,43,1,9736
4115200,379,5,324397
4115309,31,0,5823
4115358,23,0,5494
4115408,46,0,12785
4115457,19,0,5617
4115507,28,1,4320
4115606,66,0,14884
4115705,83,0,33688
4115739,12,0,3276
4115754,40,1,7908
4115804,109,2,40438
4115853,23,1,4905
4115903,9,0,2620
4116000,12,0,1848
4116059,47,0,10478
4116109,55,1,10728
4116208,80,1,16857
4116307,21,0,3233
4116406,23,0,4094
4116505,10,0,1436
4116604,16,0,3201
4116703,36,0,12271
4116802,38,1,8919
4116901,83,0,26867
4116950,22,1,5156
4117008,38,0,8246
4117057,50,2,10901
4117107,47,1,13402
4117206,31,0,5194
4117214,21,1,3527
4117222,31,0,7186
4117255,48,2,9497
4117271,38,0,3481
4117297,14,0,2441
4117305,73,1,23525
4117404,19,0,3134
4117453,22,0,4838
4117503,88,0,37096
4117602,131,3,39417
4117701,100,1,32178
4117800,43,0,16540
4117909,83,2,26872
4118006,49,0,10378
4118105,40,0,9538
4118204,278,3,147934
4118303,17,0,2347
4118402,194,1,79222
4118451,27,1,4428
4118501,146,2,69903
4118600,27,0,5352
4118709,35,1,6570
4118808,58,0,12989
4118857,25,0,5169
4118907,28,0,7043
4119004,37,1,6438
4119103,38,0,11315
4119152,236,4,123288
4119202,32,0,6578
4119251,13,0,2348
4119301,85,2,27945
4119400,87,1,23297
4119509,192,4,103574
4119608,83,1,34382
4119657,13,1,2508
4119707,17,1,4137
4119806,49,1,13405
4119905,389,6,304973
4119954,57,2,18848
4120002,55,0,14979
4120101,18,0,4722
4120150,14,0,5261
4120200,17,0,2061
4120309,23,2,4257
4120333,12,0,3108
4120358,31,1,5559
4120408,24,0,4802
4120507,53,2,9854
4120606,134,2,45852
4120655,20,0,4595
4120705,39,0,7463
4120804,82,1,20709
4120853,22,1,3637
4120903,85,1,28729
4121000,40,1,12217
4121109,29,0,5877
4121208,59,0,15903
4121257,19,0,3980
4121307,24,0,3966
4121356,12,1,2351
4121406,51,0,15193
4121505,47,0,14191
4121604,26,1,6525
4121703,75,1,23973
4121752,21,1,7197
4121802,48,2,10547
4121901,55,0,14711
4122008,46,2,13479
4122107,15,0,3065
4122156,38,1,20018
4122172,13,0,3383
4122206,102,1,30671
4122305,98,3,30480
4122404,149,2,55271
4122503,57,0,10963
4122602,34,0,8438
4122651,32,1,4680
4122701,32,1,5502
4122800,20,0,4594
4122909,28,1,4950
4123006,54,2,11953
4123105,21,0,4244
4123204,32,0,3434
4123303,30,0,7373
4123402,49,0,8990
4123501,64,1,21696
4123600,8,0,2140
4123709,42,0,8765
4123808,49,0,11120
4123824,24,2,3498
4123857,39,1,13734
4123907,65,0,12553
4123956,30,0,3199
4124004,33,0,5348
4124020,44,1,14181
4124053,56,0,21486
4124103,120,2,40851
4124202,22,0,2706
4124301,14,0,3013
4124400,58,0,18186
4124509,24,0,4947
4124608,31,0,6593
4124707,40,0,10623
4124806,45,2,9393
4124905,39,0,6152
4125001,58,0,10634
4125100,48,0,12490
4125209,36,0,8558
4125308,30,1,5223
4125357,22,0,4732
4125407,30,0,5848
4125456,21,0,2998
4125506,302,5,261125
4125555,11,0,1849
4125605,112,2,39105
4125704,86,2,27307
4125753,28,2,6277
4125803,42,0,9576
4125902,22,0,2362
4126009,26,1,8995
4126108,19,0,4993
4126207,32,0,6707
4126256,172,1,88747
4126272,26,0,4663
4126306,63,1,19835
4126355,17,2,5013
4126405,34,1,6383
4126504,71,2,15780
4126603,68,0,17311
4126652,22,0,2954
4126678,32,0,10365
4126702,28,1,4016
4126801,58,1,13906
4126900,31,0,4622
4127007,44,0,8315
4127106,163,2,64192
4127205,56,2,14929
4127304,62,0,13714
4127403,63,0,13698
4127502,53,3,19925
4127601,65,1,13765
4127700,201,4,107033
4127809,31,1,8467
4127858,50,2,9486
4127882,19,0,4159
4127908,38,1,7204
4127957,36,1,7419
4127965,50,3,14814
4128005,86,2,19463
4128104,201,1,96054
4128203,151,1,51858
4128302,13,0,2140
4128401,62,1,10824
4128500,73,1,20067
4128534,41,0,9267
4128559,51,1,8380
4128609,32,1,7619
4128625,19,1,3389
4128633,19,0,6744
4128658,20,2,4226
4128708,26,0,6142
4128807,26,1,4821
4200051,11,0,2428
4200101,41,2,18909
4200200,34,0,8275
4200309,21,0,4615
4200408,23,0,6882
4200507,25,2,5293
4200556,11,1,2037
4200606,15,0,5140
4200705,27,0,8164
4200754,14,0,1831
4200804,23,1,5572
4200903,17,0,5412
4201000,37,1,9991
4201109,17,0,2990
4201208,26,0,7041
4201257,34,1,9103
4201273,15,0,4223
4201307,66,0,21974
4201406,152,0,62442
4201505,23,0,7447
4201604,14,2,3605
4201653,12,0,2026
4201703,32,3,7505
4201802,17,0,3227
4201901,23,1,5036
4201950,37,2,7424
4202008,186,6,97954
4202057,37,0,7934
4202073,26,1,6671
4202081,16,1,2779
4202099,11,0,1952
4202107,68,1,19225
4202131,15,0,5718
4202156,12,0,2103
4202206,44,0,9578
4202305,113,1,58435
4202404,343,5,298603
4202438,23,1,3160
4202453,42,1,11659
4202503,21,0,4024
4202537,12,1,2079
4202578,7,0,2071
4202602,27,1,8586
4202701,21,0,3536
4202800,57,1,30772
4202859,26,0,3682
4202875,9,0,3259
4202909,249,4,89254
4203006,178,3,72606
4203105,26,0,5560
4203154,15,0,4069
4203204,119,3,53004
4203253,15,0,3150
4203303,52,2,12787
4203402,32,1,8076
4203501,38,2,8349
4203600,100,1,30418
4203709,42,0,9624
4203808,140,2,53094
4203907,55,1,23180
4203956,56,1,20539
4204004,31,0,9589
4204103,28,1,4743
4204152,10,0,2391
4204178,15,0,3313
4204194,16,0,2540
4204202,231,5,173262
4204251,40,1,15074
4204301,157,2,66941
4204350,21,0,3241
4204400,38,0,10624
4204459,3,0,1692
4204509,53,0,12925
4204558,54,0,16977
4204608,305,10,188233
4204707,51,2,9825
4204756,8,1,1704
4204806,113,2,38077
4204905,36,1,8016
4205001,44,1,14642
4205100,23,0,3082
4205159,10,0,3145
4205175,8,0,2804
4205191,11,0,2056
4205209,7,0,4005
4205308,38,0,11876
4205357,6,0,1625
4205407,438,12,406564
4205431,9,0,2536
4205456,65,1,21518
4205506,83,2,37604
4205555,10,0,3262
4205605,18,0,3902
4205704,39,0,15563
4205803,43,3,13305
4205902,127,2,54396
4206009,46,0,13053
4206108,20,1,6272
4206207,37,1,12667
4206306,49,2,15246
4206405,39,0,10109
4206504,71,2,30481
4206603,26,1,4637
4206652,20,0,4740
4206702,72,0,21679
4206751,5,0,1873
4206801,25,1,3329
4206900,77,3,17417
4207007,113,4,56423
4207106,46,0,11406
4207205,48,0,11906
4207304,127,2,39217
4207403,18,0,5185
4207502,116,3,47612
4207577,14,0,2707
4207601,19,1,5281
4207650,31,0,7615
4207684,17,0,6343
4207700,33,1,6651
4207759,20,2,3753
4207809,24,0,9544
4207858,14,0,1971
4207908,46,0,9713
4208005,27,0,6858
4208104,64,2,20181
4208203,302,3,168088
4208302,88,0,35990
4208401,48,0,13182
4208450,35,1,12410
4208500,73,1,20087
4208609,20,0,4037
4208708,41,1,10486
4208807,57,0,16046
4208906,214,2,131786
4208955,6,0,1811
4209003,78,0,24991
4209102,381,5,496051
4209151,22,1,4652
4209177,16,1,2099
4209201,14,0,2242
4209300,271,6,168384
4209409,133,3,49568
4209458,2,0,1660
4209508,21,0,5606
4209607,54,0,13359
4209706,36,1,12331
4209805,11,0,3348
4209854,13,1,4485
4209904,40,1,8975
4210001,32,0,9108
4210035,31,0,5755
4210050,7,0,1629
4210100,149,5,52082
4210209,11,0,2668
4210308,30,0,6596
4210407,36,0,6205
4210506,74,2,19037
4210555,12,0,2386
4210605,51,0,13592
4210704,11,0,3841
4210803,32,1,6893
4210852,19,0,2601
4210902,15,0,3716
4211009,30,2,8302
4211058,37,1,10874
4211108,28,0,8165
4211207,55,1,16161
4211256,8,2,2834
4211306,134,5,50888
4211405,19,1,3860
4211454,20,0,4317
4211504,36,0,10392
4211603,45,0,12703
4211652,18,1,2723
4211702,72,3,20024
4211751,59,0,14954
4211801,23,1,7876
4211850,10,0,2067
4211876,3,0,1978
4211892,13,0,2486
4211900,185,4,128102
4212007,27,1,7725
4212056,8,0,2318
4212106,64,3,14766
4212205,59,2,17258
4212239,21,1,3908
4212254,15,0,5629
4212270,17,0,5900
4212304,30,1,6215
4212403,17,0,4817
4212502,53,0,21056
4212601,12,0,3260
4212700,32,1,5917
4212809,65,0,13111
4212908,46,1,13600
4213005,13,0,2991
4213104,16,0,6479
4213153,12,0,2368
4213203,80,2,24607
4213302,30,0,5475
4213351,13,1,3668
4213401,45,0,11690
4213500,47,0,13475
4213609,118,0,33318
4213708,48,0,12785
4213807,23,2,7069
4213906,8,0,2155
4214003,55,1,13043
4214102,15,0,1958
4214151,15,0,2408
4214201,39,0,9946
4214300,15,1,2842
4214409,28,1,6407
4214508,39,1,6252
4214607,30,1,6556
4214706,29,1,9159
4214805,163,2,56063
4214904,17,1,4428
4215000,108,2,44542
4215059,9,0,2748
4215075,12,0,4343
4215109,45,4,11126
4215208,24,0,4540
4215307,25,0,7125
4215356,12,0,3120
4215406,14,0,4206
4215455,23,0,9883
4215505,52,1,16421
4215554,18,1,2307
4215604,12,0,2089
4215653,29,0,8241
4215679,34,2,8991
4215687,6,0,2926
4215695,6,0,1519
4215703,55,0,18246
4215752,12,0,2510
4215802,163,4,76604
4215901,26,1,3103
4216008,36,2,8682
4216057,24,0,5093
4216107,33,1,8635
4216206,136,2,38699
4216255,24,1,5148
4216305,63,1,16410
4216354,12,0,3502
4216404,30,1,7180
4216503,94,2,23236
4216602,287,4,201103
4216701,35,1,12862
4216800,38,1,9505
4216909,61,2,20202
4217006,37,0,10494
4217105,23,0,3197
4217154,7,0,1571
4217204,85,2,33194
4217253,18,0,3868
4217303,25,1,7800
4217402,37,2,11779
4217501,43,1,17545
4217550,8,0,2938
4217600,46,1,13081
4217709,70,1,26293
4217758,12,0,2557
4217808,69,2,16107
4217907,27,0,8005
4217956,6,1,1936
4218004,90,1,26344
4218103,16,0,5136
4218202,89,0,33462
4218251,28,0,7640
4218301,70,0,18224
4218350,16,0,3503
4218400,28,0,7097
4218509,28,0,5441
4218608,33,0,5738
4218707,186,2,95339
4218756,24,0,4257
4218806,43,1,11220
4218855,8,0,3312
4218905,38,1,10622
4218954,10,0,2566
4219002,67,1,19279
4219101,10,0,3397
4219150,18,0,3194
4219176,18,0,4692
4219200,21,0,5841
4219309,130,1,47510
4219358,24,0,5247
4219408,16,0,3020
4219507,102,1,40862
4219606,13,0,3992
4219705,68,2,25126
4219853,13,0,2879
4300034,19,1,4188
4300059,10,0,4006
4300109,68,2,18000
4300208,30,1,7419
4300307,36,4,7281
4300406,187,3,88513
4300455,25,0,4717
4300471,9,0,2408
4300505,47,1,7826
4300554,8,0,2136
4300570,15,0,2869
4300604,293,4,214953
4300638,29,0,5609
4300646,37,0,8152
4300661,6,1,1162
4300703,35,2,6181
4300802,47,1,14344
4300851,21,0,4577
4300877,28,0,4821
4300901,37,0,6505
4301008,60,1,18587
4301057,33,0,6930
4301073,14,0,2771
4301107,57,2,14452
4301206,46,2,12483
4301305,66,0,19893
4301404,43,1,10598
4301503,50,0,7735
4301552,21,1,3723
4301602,236,2,122461
4301636,42,1,10083
4301651,22,1,5306
4301701,37,2,6422
4301750,19,0,7241
4301800,19,0,5118
4301859,13,0,2595
4301875,10,0,4333
4301909,59,1,12656
4301925,12,0,2150
4301958,11,0,2420
4302006,35,1,10637
4302055,10,1,2459
4302105,193,7,104423
4302154,9,0,2213
4302204,29,0,6674
4302220,17,0,2531
4302238,7,0,2346
4302253,17,0,2908
4302303,50,0,11073
4302352,35,2,10989
4302378,12,0,2840
4302402,51,1,11996
4302451,36,0,8169
4302501,34,1,7626
4302584,10,0,2464
4302600,20,1,3661
4302659,30,0,4606
4302709,86,2,21519
4302808,117,1,34661
4302907,67,3,14924
4303004,177,5,89669
4303103,242,6,121880
4303202,29,0,4593
4303301,29,1,4907
4303400,21,0,5120
4303509,180,3,64338
4303558,8,0,2477
4303608,24,1,6654
4303673,18,1,3255
4303707,31,1,6449
4303806,29,1,5557
4303905,129,2,58558
4304002,39,1,6354
4304101,17,2,3724
4304200,102,1,31014
4304309,28,0,6522
4304358,36,1,9877
4304408,112,4,40147
4304507,144,3,52245
4304606,400,6,333322
4304614,13,1,2165
4304622,7,0,1983
4304630,113,4,38647
4304655,12,1,2656
4304663,79,2,27283
4304671,16,0,3550
4304689,37,2,11921
4304697,13,1,2833
4304705,146,3,61973
4304713,31,1,6713
4304804,76,5,23609
4304853,19,2,1578
4304903,41,2,8790
4304952,24,1,2885
4305009,42,1,9661
4305108,449,11,412053
4305116,9,1,2992
4305124,36,2,6929
4305132,32,0,4313
4305157,24,0,2338
4305173,35,0,8854
4305207,52,1,12212
4305306,35,2,9410
4305355,105,2,33808
4305371,23,2,3722
4305405,24,2,4551
4305439,12,0,6605
4305447,16,1,4643
4305454,53,2,11767
4305504,30,1,4806
4305587,26,0,2375
4305603,31,0,3833
4305702,28,0,6543
4305801,39,0,9424
4305835,13,0,1547
4305850,19,0,2550
4305871,19,0,2472
4305900,31,1,7575
4305934,11,1,2114
4305959,30,2,4044
4305975,21,0,2933
4306007,56,1,13341
4306056,27,0,7044
4306072,18,3,2765
4306106,180,2,69067
4306130,16,1,2482
4306205,56,1,12421
4306304,21,1,4793
4306320,14,0,3153
4306353,15,0,3049
4306379,20,0,3355
4306403,70,1,28155
4306429,12,1,2032
4306452,20,1,3228
4306502,62,3,14526
4306551,18,0,2918
4306601,114,3,42151
4306700,25,1,4136
4306734,28,1,5679
4306759,18,2,2180
4306767,85,0,34338
4306809,74,1,20012
4306908,96,5,25402
4306924,9,0,1674
4306932,46,0,9515
4306957,13,0,3084
4306973,14,0,2886
4307005,198,5,100251
4307054,16,0,3129
4307104,58,2,7635
4307203,15,1,4446
4307302,29,1,8417
4307401,12,1,3012
4307450,18,0,3238
4307500,67,1,14663
4307559,44,3,6743
4307609,94,2,40263
4307708,175,4,87070
4307807,103,1,29564
4307815,17,1,3665
4307831,14,0,3144
4307864,14,0,2410
4307906,168,5,62966
4308003,35,2,7002
4308052,10,0,2803
4308078,22,1,3214
4308102,46,2,12974
4308201,69,2,28195
4308250,11,0,2190
4308300,44,2,11015
4308409,43,1,7526
4308433,14,1,2959
4308458,25,0,5289
4308508,109,3,28107
4308607,91,3,29709
4308656,15,1,4051
4308706,31,0,6311
4308805,56,2,8619
4308854,8,0,1648
4308904,71,4,16095
4309001,61,2,17869
4309050,43,0,6495
4309100,100,2,33396
4309126,16,0,2460
4309159,14,0,3735
4309209,327,7,270763
4309258,6,0,1758
4309308,196,5,105808
4309407,93,3,22079
4309506,40,2,8515
4309555,23,0,4091
4309571,14,1,3015
4309605,54,3,18199
4309654,28,1,3876
4309704,32,1,4668
4309753,26,1,3968
4309803,24,0,4383
4309902,27,2,7003
4309951,20,1,3866
4310009,79,4,19237
4310108,95,1,31389
4310207,180,5,79575
4310306,15,0,4547
4310330,53,1,15856
4310363,18,1,2925
4310405,28,0,7173
4310413,7,0,2400
4310439,33,1,5262
4310462,18,0,1842
4310504,56,1,8127
4310538,28,1,5220
4310553,19,1,3601
4310579,16,0,2589
4310603,112,2,42842
4310652,23,0,3032
4310702,27,3,4214
4310751,14,0,2445
4310801,44,1,18379
4310850,22,0,4145
4310876,14,0,2493
4310900,11,0,3793
4311007,107,6,31821
4311106,57,0,12295
4311122,20,0,5376
4311130,16,0,3653
4311155,43,1,8858
4311205,74,1,20938
4311239,12,0,2561
4311254,22,0,6143
4311270,16,2,1520
4311304,103,4,28925
4311403,158,3,67557
4311429,13,0,2358
4311502,34,1,7576
4311601,25,1,5031
4311627,22,1,5366
4311643,14,0,1642
4311700,28,2,4538
4311718,22,2,5473
4311734,18,1,3175
4311759,29,2,7904
4311775,34,1,7671
4311791,16,0,2599
4311809,79,3,33006
4311908,20,1,5390
4311981,25,0,4229
4312005,16,0,2087
4312054,27,1,4497
4312104,25,0,5573
4312138,10,1,2630
4312153,22,1,3580
4312179,11,0,1902
4312203,22,1,4925
4312252,39,1,7682
4312302,30,1,4321
4312351,9,0,1609
4312377,21,0,3298
4312385,20,0,2850
4312401,178,3,60551
4312427,17,0,2452
4312443,19,0,3539
4312450,32,1,5945
4312476,23,0,5548
4312500,47,0,13557
4312609,29,0,4630
4312617,17,0,3094
4312625,9,0,1675
4312658,63,3,15255
4312674,13,0,1818
4312708,48,2,12962
4312757,19,1,2834
4312807,16,0,3508
4312906,35,0,8630
4312955,13,0,2098
4313003,10,1,3007
4313011,13,0,2699
4313037,23,0,4321
4313060,55,3,18965
4313086,8,0,2465
4313102,33,1,6410
4313201,59,1,19513
4313300,83,4,20759
4313334,11,0,2549
4313359,22,1,3086
4313375,45,0,20093
4313391,26,1,3739
4313409,317,7,258754
4313425,22,0,4174
4313441,11,0,2435
4313466,11,0,1771
4313490,16,0,3752
4313508,106,4,40626
4313607,29,1,4414
4313656,42,1,12346
4313706,113,1,35896
4313805,32,1,7045
4313904,100,5,34998
4313953,47,0,11690
4314001,30,0,6693
4314027,44,1,7690
4314035,21,0,3583
4314050,117,2,54223
4314068,17,1,4555
4314076,26,0,5731
4314100,282,7,188302
4314134,7,0,2352
4314159,41,1,8145
4314175,14,1,2784
4314209,47,1,8228
4314308,20,0,4300
4314407,417,12,346452
4314423,17,0,5528
4314456,10,0,2328
4314464,18,1,2321
4314472,26,2,5166
4314498,21,1,3681
4314506,65,1,14606
4314555,15,0,3002
4314605,74,2,20714
4314704,53,2,10553
4314753,7,0,1828
4314779,21,0,3491
4314787,15,0,1965
4314803,93,2,28477
4314902,992,34,1440939
4315008,36,2,5875
4315057,16,0,2690
4315073,14,0,2179
4315107,51,1,11379
4315131,15,2,2180
4315149,12,1,2173
4315156,31,1,5928
4315172,9,0,1943
4315206,29,1,4059
4315305,102,0,25420
4315313,8,0,1959
4315321,13,0,2632
4315354,21,1,3694
4315404,48,0,8602
4315453,11,0,2084
4315503,66,0,17256
4315552,18,1,4007
4315602,354,7,196982
4315701,105,1,38003
4315750,24,1,4575
4315800,47,2,9365
4315909,15,1,5537
4315958,12,1,2755
4316006,77,3,21126
4316105,45,1,9455
4316204,23,1,5354
4316303,37,0,7053
4316402,120,2,41497
4316428,16,0,2509
4316436,11,0,3095
4316451,62,3,12898
4316477,18,0,2587
4316501,26,0,6098
4316600,56,1,14963
4316709,41,1,10049
4316733,5,0,1789
4316758,28,1,5327
4316808,272,7,119803
4316907,325,6,270073
4316956,26,1,6476
4316972,11,0,2263
4317004,37,1,8778
4317103,193,3,98681
4317202,161,7,69989
4317251,10,0,1531
4317301,110,5,34830
4317400,147,4,52007
4317509,173,4,80117
4317558,17,1,2163
4317608,137,2,38818
4317707,47,2,12496
4317756,5,0,1995
4317806,58,1,13846
4317905,57,1,14907
4317954,17,0,2449
4318002,162,4,67788
4318051,17,0,3031
4318101,66,2,20573
4318200,81,2,20075
4318309,157,4,62543
4318408,86,4,20022
4318424,24,1,4720
4318432,21,0,2955
4318440,17,0,2876
4318457,14,0,2829
4318465,13,1,2585
4318481,20,1,3958
4318499,14,0,2296
4318507,92,2,25071
4318606,38,2,7020
4318614,17,0,1895
4318622,14,0,3253
4318705,308,5,212498
4318804,136,4,45483
4318903,136,4,35233
4319000,79,2,21250
4319109,34,2,5585
4319125,23,1,3365
4319158,33,0,7514
4319208,29,1,6060
4319307,27,3,6200
4319356,13,0,3389
4319364,6,0,1769
4319372,12,1,2869
4319406,53,1,16876
4319505,97,1,22193
4319604,82,2,24721
4319703,22,1,3732
4319711,12,0,1951
4319737,13,0,2602
4319752,6,1,1848
4319802,24,1,8898
4319901,160,4,78996
4320008,246,5,135956
4320107,55,1,19762
4320206,51,3,10268
4320230,11,1,2819
4320263,34,1,6882
4320305,25,1,5069
4320321,15,2,2808
4320354,27,2,5100
4320404,42,1,12694
4320453,9,1,2461
4320503,27,1,6856
4320552,25,0,5577
4320578,6,1,2149
4320602,14,1,3948
4320651,22,0,2712
4320677,43,2,9597
4320701,65,3,14471
4320800,91,2,30901
4320859,19,0,4089
4320909,58,1,15543
4321006,49,1,11124
4321105,67,0,17958
4321204,145,2,60481
4321303,104,1,28633
4321329,11,1,2818
4321352,29,1,5539
4321402,54,3,13355
4321436,44,0,9194
4321451,82,2,24772
4321469,11,0,2387
4321477,35,1,6353
4321493,23,0,3164
4321501,114,2,34913
4321600,124,1,39104
4321626,15,1,2195
4321634,15,1,3038
4321667,45,0,10649
4321709,74,1,22640
4321808,86,1,24244
4321832,16,1,3225
4321857,21,0,4317
4321907,83,2,23159
4321956,27,3,5179
4322004,84,1,25302
4322103,37,1,5998
4322152,15,1,4252
4322186,8,0,1479
4322202,72,4,22123
4322251,31,0,3426
4322301,35,1,9284
4322327,16,0,3968
4322343,11,1,2514
4322350,12,0,1480
