id_municipio,area_total,area_mata_natural,area_mata_plantada,area_sistema_agroflorestal,area_mata
2702009,7417.6,,,,
2702108,28869.0,,0.0,,
2702207,1126.59,,0.0,,0.0
2702306,111403.88,,,,
2702355,22895.27,,0.0,,
2702405,27240.47,,0.0,,
2702504,11346.45,,,,
2702553,15260.0,,0.0,,
2702603,9235.42,,0.0,,
2702702,3852.65,139.5,0.0,139.5,
2702801,23190.37,,0.0,,
2702900,38007.67,,,,
2703007,8451.78,,0.0,,
2703106,30066.03,,0.0,,
2703205,34199.84,,0.0,,
2703304,28535.61,,0.0,,
2703403,11294.34,,0.0,,
2703502,16328.67,,0.0,,
2703601,5131.62,,0.0,,
2703700,9549.32,,0.0,,
2703759,40926.32,,0.0,,
2703809,41423.43,,48.5,,
2703908,9356.06,,0.0,,
2704005,11266.32,,0.0,,
2704104,6527.82,,0.0,,
2704203,10727.18,,0.0,,
2704302,16347.94,,0.0,,
2704401,35429.26,,0.0,,34.5
2704500,25471.66,,0.0,,
2704609,22376.15,,0.0,,
2704708,19189.46,,0.0,,
2704807,15369.17,,0.0,,
2704906,8496.46,,0.0,,
2705002,38592.06,,,,
2705101,21160.06,,0.0,,
2705200,12180.38,,0.0,,
2705309,16330.99,,0.0,,
2705408,7341.88,0.0,0.0,0.0,
2705507,41188.81,,0.0,,
2705606,14956.8,610.0,0.0,610.0,
2705705,13408.92,,0.0,,
2705804,22271.33,,0.0,,
2705903,9593.87,,0.0,,
2706000,11741.92,,0.0,,
2706109,16851.73,,0.0,,
2706208,1642.36,,0.0,,
2706307,32593.97,,,,
2706406,36099.32,,,,
2706422,12545.48,,0.0,,
2706448,5137.19,,0.0,,
2706505,25039.44,,0.0,,
2706604,9942.36,,0.0,,107.75
2706703,41516.24,,0.0,,
2706802,6363.07,,0.0,,
2706901,8524.19,,0.0,,
2707008,7556.71,,0.0,,
2707107,26119.44,,0.0,,
2707206,22243.92,,0.0,,
2707305,30883.06,1974.25,0.0,1974.25,
2707404,21934.39,,0.0,,
2707503,17271.97,,0.0,,
2707602,18639.43,,0.0,,
2707701,26852.72,4989.0,0.0,4989.0,
2707800,9012.5,,0.0,,
2707909,839.89,,0.0,,
2708006,27713.41,,,,
2708105,20524.39,,0.0,,
2708204,6064.22,,0.0,,
2708303,24477.79,5625.5,0.0,5625.5,
2708402,48051.89,,,,
2708501,32305.85,,150.0,,
2708600,28553.35,,0.0,,
2708709,4343.33,,0.0,,
2708808,20856.14,,0.0,,
2708907,3327.08,,0.0,,
2708956,25351.1,,0.0,,
2709004,6980.95,,0.0,,
2709103,8277.27,,0.0,,
2709152,15492.26,667.75,0.0,667.75,
2709202,37315.32,,,,
2709301,39248.56,,,,
2709400,29696.78,,,,761.25
2800100,2699.91,,0.0,,
2800209,26015.52,,,,
2800308,216.46,0.0,0.0,0.0,
2800407,17705.73,,0.0,,
2800506,5884.82,,0.0,,
2800605,3778.87,0.0,0.0,0.0,
2800670,13579.56,,,,
2800704,11588.2,,0.0,,
2801009,11630.55,,0.0,,
2801108,13784.13,,0.0,,
2801207,58396.48,,0.0,,
2801306,26205.94,,0.0,,
2801405,52299.58,,,,
2801504,2165.5,,0.0,,
2801603,6878.43,,0.0,,
2801702,15553.31,,0.0,,
2801900,13969.73,,0.0,,
2802007,7734.17,,0.0,,
2802106,31044.65,,0.0,,
2802205,20519.07,,0.0,,
2802304,28441.76,,0.0,,
2802403,55267.26,,0.0,,
2802502,2171.38,196.0,0.0,196.0,
2802601,20762.53,,0.0,,7.25
2802700,1984.13,0.0,0.0,0.0,
2802809,20939.41,,0.0,,
2802908,19815.85,,0.0,,
2803005,38656.55,,0.0,,
2803104,15357.91,,0.0,,
2803203,21546.84,,,,
2803302,15169.78,,0.0,,
2803401,23600.22,,,,
2803500,68622.03,,,,
2803609,8099.92,,,,
2803708,10394.23,,0.0,,
2803807,3403.24,28.75,0.0,28.75,0.0
2803906,14014.37,,0.0,,
2804003,4061.88,,0.0,,
2804102,7258.15,,0.0,,
2804201,31958.45,,,,
2804300,5856.49,,0.0,,
2804409,12134.22,,0.0,,
2804458,36927.67,,0.0,,
2804508,51201.53,,,,
2804607,39070.62,,,,
2804706,6334.39,,0.0,,
2804805,3690.86,,0.0,,
2804904,16573.98,,,,
2805000,8360.99,,0.0,,
2805109,4144.42,,0.0,,
2805208,9719.35,,0.0,,
2805307,16492.42,,0.0,,
2805406,96301.97,,,,
2805505,29214.08,,,,
2805604,61991.77,13434.0,,,
2805703,6058.99,,0.0,,
2805802,40119.94,,0.0,,
2805901,234.38,0.0,0.0,0.0,0.0
2806008,19523.78,1151.0,0.0,1151.0,
2806107,4233.56,,0.0,,
2806206,20098.41,,0.0,,
2806305,12451.89,,,,
2806404,3229.5,,,,
2806503,4837.13,,0.0,,
2806602,6559.27,,0.0,,
2806701,27186.19,5570.0,0.0,5570.0,
2806800,5317.43,,0.0,,
2806909,5040.33,,0.0,,
2807006,14363.35,,0.0,,
2807105,39055.59,,0.0,,
2807204,13728.23,,0.0,,
2807303,7016.68,,0.0,,
2807402,72255.74,,,,
2807501,19932.6,,0.0,,
2807600,10002.34,,0.0,,
2900108,13555.09,,0.0,,
2900207,32125.02,,,,
2900306,21294.33,,0.0,,
2900355,49323.65,,0.0,,
2900405,34134.84,,,,
2900504,8783.36,,0.0,,
2900603,15571.49,,0.0,,
2900702,21025.81,,,,
2900801,31375.48,,,,
2900900,21658.49,,0.0,,0.0
2901007,34298.53,,0.0,,
2901106,6037.19,,0.0,,
2901155,70253.96,,0.0,,
2901205,76439.54,,179.5,,
2901304,89092.38,23187.75,,,
2901353,59405.77,,,,
2901403,100281.32,,,,
2901502,13701.29,,0.0,,
2901601,34510.83,,,,
2901700,18402.59,,0.0,,
2901809,22227.39,5828.5,0.0,5828.5,
2901908,40642.4,,0.0,,
2901957,12687.46,,74.0,,
2902005,89215.57,,,,
2902054,31420.53,,,,
2902104,131898.93,,,,
2902203,21581.21,,0.0,,
2902252,37246.48,,0.0,,450.0
2902302,12464.64,,,,386.75
2902401,40358.27,,83.0,,67.0
2902500,153794.43,,,,
2902609,87709.56,,,,
2902658,17551.02,,0.0,,
2902708,141192.26,,7.0,,
2902807,63682.1,,51.0,,4466.75
2902906,58749.89,,,,
2903003,36900.44,18041.75,0.0,18041.75,
2903102,15043.81,3356.75,0.0,3356.75,233.0
2903201,372366.35,,1060.0,,
2903235,33093.25,,,,
2903276,18025.83,,,,
2903300,12104.91,,0.0,,
2903409,117807.3,,,,
2903508,29226.82,,,,
2903607,32935.8,,,,635.75
2903706,61498.88,,0.0,,
2903805,191317.23,,,,
2903904,183751.39,,110.5,,
2903953,26960.67,,0.0,,
2904001,12597.5,,0.0,,
2904050,43380.68,,0.0,,
2904100,67325.94,,,,
2904209,31994.5,,0.0,,
2904308,34901.42,,0.0,,
2904407,141193.16,,0.0,,
2904506,33935.8,,0.0,,
2904605,98030.04,,,,3478.0
2904704,17315.84,,0.0,,
2904753,82400.82,,,,5675.75
2904803,26782.97,,0.0,,0.0
2904852,18001.94,,,889.5,
2904902,21934.7,,,,
2905008,59030.63,,49.5,,
2905107,33852.02,,0.0,,
2905156,51470.06,,0.0,,
2905206,96046.31,,,,
2905305,52162.08,,0.0,,
2905404,24567.33,5668.75,0.0,5668.75,
2905503,35471.28,,0.0,,
2905602,52945.83,,,,
2905701,24375.7,,,,
2905800,61881.53,,,,
2905909,81753.13,,,,
2906006,221935.94,,,,
2906105,59465.44,,,,
2906204,50031.81,,,,
2906303,82157.83,14473.75,2011.5,16485.25,
2906402,33665.29,,0.0,,
2906501,10768.13,,0.0,,
2906600,35989.9,,,,
2906709,66669.87,,205.0,,
2906808,85257.53,,,,
2906824,123979.47,,,,
2906857,44568.3,,0.0,,
2906873,31684.24,,0.0,,
2906899,40429.56,,0.0,,
2906907,119367.97,,,,
2907004,14891.04,,0.0,,
2907103,178374.8,,354.0,,
2907202,258639.88,,,,
2907301,55872.49,,0.0,,
2907400,31018.44,,0.0,,45.25
2907509,22994.55,,,,
2907558,36402.32,,0.0,,
2907608,35938.01,,0.0,,
2907707,48723.58,,103.0,,
2907806,63707.62,,,,
2907905,12285.88,,0.0,,
2908002,28386.5,,55.0,,419.0
2908101,630461.17,,,,
2908200,6457.41,,0.0,,
2908309,17506.62,,,,
2908408,70378.85,,,,
2908507,8405.0,,0.0,,
2908606,63989.31,,0.0,,
2908705,47155.34,,,,
2908804,38175.87,,0.0,,
2908903,24655.86,,0.0,,
2909000,25702.17,,94.0,,
2909109,152093.91,,133.5,,
2909208,72372.92,,0.0,,
2909307,848220.44,512405.75,3506.0,515911.75,
2909406,230255.96,,0.0,,
2909505,10893.08,,0.0,,
2909604,44379.01,5241.0,0.0,5241.0,
2909703,65430.78,,0.0,,
2909802,6012.54,39.75,0.0,39.75,
2909901,139092.65,,0.0,,
2910008,40558.41,,0.0,,
2910057,1993.51,,0.0,,
2910107,35096.79,,0.0,,
2910206,7617.99,,0.0,,0.0
2910305,20673.37,,,,
2910404,58108.09,,194.0,,
2910503,72657.17,,,,
2910602,87340.58,,5428.5,,
2910701,127641.18,,,,
2910727,96089.42,26347.25,,,
2910750,32323.75,,0.0,,
2910776,86609.7,,0.0,,2041.75
2910800,60763.54,,,,
2910859,41772.29,,0.0,,
2910909,17586.48,,0.0,,44.0
2911006,22338.0,,12.5,,
2911105,614318.46,,,,
2911204,23281.26,,37.0,,
2911253,25578.75,,0.0,,
2911303,34227.38,,0.0,,
2911402,21832.36,,0.0,,
2911501,13922.4,,0.0,,
2911600,5822.61,,0.0,,
2911659,29990.89,,268.5,,
2911709,102962.14,,60.0,,
2911808,159863.54,,,,
2911857,29832.2,,0.0,,
2911907,188657.53,,0.0,,
2912004,30248.74,,60.0,,
2912103,16781.26,,0.0,,84.5
2912202,51021.64,,235.5,,
2912301,90501.11,8719.5,0.0,8719.5,
2912400,68110.13,,0.0,,
2912509,46444.15,,61.5,,
2912608,93021.35,,0.0,,
2912707,39634.03,,118.0,,
2912806,48527.22,,7.0,,
2912905,24032.8,,17.0,,
2913002,36279.6,,0.0,,
2913101,45179.71,,,,
2913200,74068.68,,,,
2913309,10206.86,,0.0,,
2913408,46044.72,,13.0,,
2913457,38319.68,8534.75,107.0,8641.75,
2913507,54045.15,,41.0,,
2913606,133479.81,,,,
2913705,86903.67,,31245.75,,
2913804,34493.11,,,,
2913903,24948.52,,,,
2914000,232258.52,,,,
2914109,31593.84,,0.0,,
2914208,34756.24,,0.0,,
2914307,143323.45,,0.0,,
2914406,50706.51,,,,
2914505,12165.73,,,,
2914604,22910.57,,,,
2914653,,0.0,0.0,0.0,0.0
2914703,192323.46,,,,
2914802,33527.5,,0.0,,
2914901,51725.21,,27.0,,
2915007,89744.97,,0.0,,
2915106,22278.62,,80.0,,
2915205,75876.48,,0.0,,
2915304,84189.62,,0.0,,
2915353,342056.2,,0.0,,
2915403,61874.51,,0.0,,
2915502,22104.9,,0.0,,
2915601,217586.76,,,,
2915700,12612.21,,0.0,,
2915809,98570.04,,0.0,,
2915908,32792.33,,0.0,,
2916005,86230.38,,,,
2916104,169.3,0.0,0.0,0.0,0.0
2916203,26504.15,,0.0,,0.0
2916302,77882.25,,0.0,,
2916401,96896.76,,0.0,,
2916500,90616.55,18722.25,,,
2916609,44413.64,,0.0,,
2916708,27201.02,,0.0,,
2916807,118474.76,,0.0,,
2916856,36720.42,,0.0,,
2916906,24583.62,,0.0,,
2917003,86976.99,,,,
2917102,32304.31,,0.0,,
2917201,52211.08,,0.0,,
2917300,22644.0,,21.0,,
2917334,95386.96,,0.0,,
2917359,483705.97,,,,
2917409,73926.61,,,,
2917508,112814.86,,,,
2917607,74792.53,,,,
2917706,44837.42,,0.0,,
2917805,41647.84,,,,
2917904,36869.27,,0.0,,
2918001,203789.03,,196.5,,4600.5
2918100,174620.07,,,,
2918209,18608.26,,,,
2918308,31454.56,,0.0,,
2918357,48507.79,,0.0,,
2918407,253261.1,,,,
2918456,92322.74,,21.0,,
2918506,49898.68,,0.0,,
2918555,24744.43,,0.0,,
2918605,36560.3,,0.0,,
2918704,28463.0,,0.0,,202.0
2918753,45131.69,,0.0,,
2918803,40570.52,,8.0,,
2918902,33513.49,,,,277.75
2919009,53112.19,,0.0,,
2919058,32681.78,,0.0,,
2919108,19262.0,,0.0,,
2919157,30204.96,2595.25,0.0,2595.25,
2919207,898.8,,0.0,,
2919306,22891.7,,0.0,,
2919405,52176.67,,0.0,,
2919504,99447.97,,453.5,,
2919553,255807.14,,,,
2919603,42355.72,,0.0,,
2919702,99258.81,3993.25,0.0,3993.25,
2919801,77057.92,,36.0,,
2919900,54214.26,,0.0,,
2919926,,0.0,0.0,0.0,0.0
2919959,23344.54,,0.0,,
2920007,37335.54,,0.0,,
2920106,74608.35,,0.0,,
2920205,97226.57,,0.0,,
2920304,33702.35,2900.75,0.0,2900.75,117.5
2920403,172910.91,,218.0,,
2920452,81271.1,,,,
2920502,166967.57,,,,
2920601,22953.02,,,,
2920700,58378.44,,,,
2920809,101061.74,,0.0,,
2920908,49925.67,,,,
2921005,30380.08,,3127.0,,
2921054,51622.28,,0.0,,
2921104,108262.66,,,,
2921203,110124.55,,207.0,,990.75
2921302,15259.72,,0.0,,
2921401,71491.89,,0.0,,
2921450,55900.38,12273.0,0.0,12273.0,
2921500,138409.89,,,,
2921609,124753.29,,36.0,,
2921708,201089.87,,,,
2921807,52813.67,,1005.5,,
2921906,40086.08,,165.0,,
2922003,126077.6,,57280.25,,
2922052,28752.36,,,,
2922102,142896.48,,,,
2922201,9267.67,,,,
2922250,271814.79,,289.0,,
2922300,5334.14,,0.0,,
2922409,21591.34,,0.0,,
2922508,17899.76,,0.0,,
2922607,27347.15,,,,
2922656,31967.86,,0.0,,
2922706,64849.71,,,,
2922730,25637.77,,0.0,,
2922755,19169.32,,8.0,,132.0
2922805,36968.88,,0.0,,
2922854,54239.52,,0.0,,
2922904,79088.59,,0.0,,
2923001,71985.78,,,,
2923035,15548.65,,,,
2923050,19066.05,,0.0,,
2923100,33690.27,,,,
2923209,128971.64,,,,
2923308,12574.05,,0.0,,
2923357,62698.74,,0.0,,
2923407,206323.69,,20.25,,
2923506,18447.43,,35.5,,
2923605,34817.27,,0.0,,
2923704,98014.63,,25.0,,
2923803,36026.85,,,,
2923902,40268.23,,0.0,,
2924009,58080.83,,0.0,,
2924058,47115.37,722.25,0.0,722.25,
2924108,13191.2,,0.0,,
2924207,112344.02,,0.0,,
2924306,67832.06,,,,
2924405,123455.56,64497.25,,,
2924504,41819.51,,40.0,,
2924603,25529.69,10721.75,0.0,10721.75,150.5
2924652,49365.7,,,3657.0,
2924678,17770.26,,,,
2924702,28899.14,,162.0,,
2924801,74366.13,,,,
2924900,86577.47,,,,
2925006,53639.36,,,,
2925105,59703.3,,58.5,,
2925204,9706.85,,0.0,,
2925253,28038.7,,0.0,,
2925303,139196.3,,,,
2925402,77887.11,,0.0,,
2925501,72059.0,,,,
2925600,11323.52,,22.0,,
2925709,62810.55,,,,
2925758,35766.76,,,,
2925808,154315.13,,,,
2925907,107646.42,,,,
2925931,21546.08,,,,
2925956,82803.1,,0.0,,
2926004,127306.0,,80.5,,
2926103,15037.31,273.5,0.0,273.5,
2926202,299385.03,,1340.0,,
2926301,86722.37,,,,
2926400,123747.8,,,,
2926509,47394.51,,,,
2926608,69114.71,,,,
2926657,59619.43,,0.0,,
2926707,39979.68,,72.5,,
2926806,43934.4,,,,
2926905,17410.17,,0.0,,
2927002,109407.32,,0.0,,
2927101,24369.89,,0.0,,
2927200,169134.14,,0.0,,
2927309,1561.9,,0.0,,
2927408,19.5,0.0,0.0,0.0,0.0
2927507,24928.43,,0.0,,
2927606,45428.53,,,,
2927705,112621.55,,23454.0,,
2927804,8548.41,,0.0,,58.25
2927903,33311.88,,0.0,,388.75
2928000,113716.64,,,,
2928059,55355.01,,810.0,,
2928109,100923.8,,0.0,,
2928208,163099.41,64067.75,0.0,64067.75,
2928307,17614.13,,0.0,,
2928406,254237.42,,4564.5,,
2928505,42686.92,,0.0,,
2928604,28511.72,,0.0,,
2928703,23343.97,,0.0,,
2928802,21028.5,,0.0,,
2928901,843775.82,,,,
2928950,23409.32,,0.0,,
2929008,8723.09,,0.0,,
2929057,86086.3,,,,
2929107,16939.46,,,,
2929206,100180.28,,0.0,,
2929255,68829.28,,0.0,,
2929305,17151.61,,,,
2929354,8231.22,,0.0,,
2929370,23390.68,,,,
2929404,17146.75,,,,
2929503,30917.88,,0.0,,
2929602,81163.12,,0.0,,
2929701,51154.1,,,,
2929750,1202.71,,0.0,,
2929800,28570.54,,0.0,,
2929909,39286.77,,,,
2930006,159959.95,,0.0,,
2930105,38186.42,,,,
2930154,152892.26,,,,
2930204,207520.1,,90.0,,
2930303,112423.67,,,,
2930402,47322.47,,,,
2930501,35316.94,,0.0,,
2930600,26082.18,,0.0,,
2930709,5033.67,,,,
2930758,117526.14,,420.0,,
2930766,65251.04,,,,
2930774,20294.24,,0.0,,
2930808,36570.82,,0.0,,
2930907,87415.12,,,,
2931004,77233.23,,22.5,,
2931053,29480.15,,33.5,,
2931103,20168.0,,0.0,,
2931202,29499.71,,296.5,,
2931301,52451.88,,,,
2931350,88376.32,,,,
2931400,15859.62,,0.0,,
2931509,25981.54,,0.0,,
2931608,22622.33,,57.0,,
2931707,13218.77,,0.0,,342.0
2931806,81581.29,,,,
2931905,180935.56,,,,
2932002,98704.54,,,,
2932101,72361.97,,,,
2932200,15141.16,,0.0,,143.5
2932309,35763.7,,119.0,,566.75
2932408,24012.32,,0.0,,
2932457,92033.5,,0.0,,
2932507,193349.2,,,,
2932606,50704.87,,0.0,,
2932705,35722.34,,0.0,,
2932804,43998.46,,,,
2932903,66301.42,,,,
2933000,30970.66,,,,
2933059,39633.85,,,,
2933109,20242.34,,0.0,,
2933158,76669.07,,0.0,,
2933174,14184.86,,,,
2933208,2674.41,,0.0,,
2933257,41104.24,,0.0,,
2933307,190478.14,,,,
2933406,33699.92,,0.0,,
2933455,305952.67,,0.0,,
2933505,56603.97,,125.0,,
2933604,124225.79,,,,
3100104,71327.45,,,,
3100203,138399.39,21717.25,,,
3100302,27519.99,,,,
3100401,5674.39,,0.0,,
3100500,34361.65,,,,
3100609,89568.53,,,,1898.75
3100708,26637.76,,0.0,,
3100807,13557.37,,,,
3100906,57886.93,,,,
3101003,60555.34,21129.5,,,
3101102,107113.24,,,,
3101201,34997.67,,,,
3101300,7331.35,,0.0,,
3101409,3269.02,,,,
3101508,39416.12,,,,908.25
3101607,57154.65,,,,
3101631,6163.28,,,,
3101706,175914.54,,,,
3101805,11636.96,,0.0,,
3101904,30100.56,,,,273.5
3102001,26052.3,,66.0,,
3102050,3004.66,,13.0,,
3102100,27390.33,,,,
3102209,13261.76,,0.0,,
3102308,28695.87,,,,
3102407,11931.44,,,,
3102506,6685.51,,0.0,,
3102605,33610.78,,,,
3102704,52013.01,,47.0,,
3102803,61968.28,,,,
3102852,15482.84,,,,
3102902,18619.89,,,,
3103009,41185.92,,,,
3103108,7401.35,,0.0,,
3103207,15781.85,,,,
3103306,5260.83,,,,0.0
3103405,105651.03,34653.5,198.5,34852.0,
3103504,105293.22,,,,
3103603,4494.47,,0.0,,
3103702,17751.59,,,,159.75
3103751,31273.3,2273.5,0.0,2273.5,0.0
3103801,12921.72,0.0,0.0,0.0,0.0
3103900,16030.41,,123.0,,
3104007,68080.03,,,,
3104106,10645.54,,,,
3104205,27533.26,,,,
3104304,15470.63,,,,
3104403,4773.88,,0.0,,
3104452,10934.04,,,,
3104502,281433.57,,,,
3104601,7328.34,,,,
3104700,105955.69,,,,
3104809,22821.17,,0.0,,
3104908,24524.61,,,,
3105004,34646.07,,,,
3105103,102528.39,,,,
3105202,36650.63,,,,
3105301,3640.64,,,,
3105400,6179.14,,,,
3105509,17073.82,,40.5,,
3105608,25939.54,,,,
3105707,35363.81,5431.75,,,
3105905,2973.87,,,,
3106002,3702.24,,1377.0,,
3106101,23582.87,,,,
3106200,356.58,0.0,0.0,0.0,0.0
3106309,29715.12,,,,
3106408,17487.18,,,,
3106507,27052.69,,0.0,,
3106606,40511.99,,0.0,,94.5
3106655,32243.37,,463.0,,
3106705,13709.75,3673.25,,,
3106804,16543.86,,,,
3106903,11902.17,,44.0,,
3107000,38789.75,,,,
3107109,54055.02,,,,
3107208,15464.42,,208.25,,304.0
3107307,58467.59,,,,
3107406,76690.21,12117.25,,,
3107505,17814.74,,,,
3107604,21042.79,,,,
3107703,9264.79,,,,
3107802,39055.54,,,,
3107901,12453.18,,110.0,,
3108008,43493.81,,,,
3108107,8972.24,,,,
3108206,166677.48,,152.0,,
3108255,49807.31,,0.0,,
3108305,15887.61,,22.25,,
3108404,24033.33,,,,
3108503,25959.17,,,,
3108552,128466.49,,,,
3108602,60207.96,,,,
3108701,7420.8,,,,
3108800,25315.41,,0.0,,
3108909,19479.34,1569.0,,,
3109006,18579.56,,,,
3109105,22119.78,,,,
3109204,14671.28,,0.0,,
3109253,1325.27,,0.0,,0.0
3109303,275112.94,,0.0,,
3109402,380979.08,,,,
3109451,55146.11,9196.0,0.0,9196.0,
3109501,40599.13,,,,
3109600,3984.49,,0.0,,0.0
3109709,17148.78,,,,
3109808,20712.12,,,,
3109907,14535.63,,672.0,,
3110004,29735.73,,,,
3110103,9766.16,,,,
3110202,5033.56,,,,
3110301,26779.57,,,,
3110400,14914.45,,,,
3110509,10098.07,,,,
3110608,11823.2,,0.0,,
3110707,14042.74,,,,
3110806,20028.33,1251.75,,,
3110905,26482.32,,,,306.5
3111002,50587.98,,291.25,,
3111101,312729.58,,,,
3111150,24913.36,,0.0,,
3111200,35365.29,,,,
3111309,12153.68,,,,
3111408,63223.45,,0.0,,
3111507,48512.55,,882.5,,
3111606,57110.08,,,,
3111705,8535.0,,8.0,,
3111804,62538.98,9171.5,0.0,9171.5,
3111903,15176.52,,157.0,,
3112000,37471.55,,,,
3112059,11157.79,,,,
3112109,5820.1,,,,
3112208,6030.24,,,,
3112307,54608.76,,,,
3112406,20446.77,,,,
3112505,8278.34,,0.0,,
3112604,44694.72,,,,
3112653,11590.0,,0.0,,
3112703,63983.19,,0.0,,
3112802,23650.78,,,,654.5
3112901,11452.63,,,,
3113008,59397.04,,,,
3113107,6867.46,,,,
3113206,19096.12,,,,560.25
3113305,24176.49,,,,
3113404,56031.5,,,,
3113503,61397.27,,,,
3113602,12621.91,,,,
3113701,224921.52,,27.0,,
3113800,7365.41,,,,
3113909,38256.91,,,,
3114006,34282.49,,,,
3114105,24955.19,,,,
3114204,18230.44,,,,
3114303,88060.26,,119.25,,
3114402,41050.64,,,,
3114501,27553.58,,,,
3114550,147046.61,,0.0,,
3114600,26278.92,,,,
3114709,5277.18,,0.0,,
3114808,21116.81,,,,
3114907,5469.91,,0.0,,
3115003,22020.91,,0.0,,0.0
3115102,47157.97,,,,
3115201,13968.57,,183.0,,
3115300,31619.26,,,,
3115359,8321.36,,0.0,,
3115409,5326.14,,,,
3115458,13808.25,,0.0,,
3115474,27339.22,7216.5,0.0,7216.5,633.5
3115508,7008.34,927.0,0.0,927.0,
3115607,13973.2,,0.0,,21.5
3115706,15230.38,,0.0,,
3115805,26881.54,,0.0,,
3115904,6667.38,,,,
3116001,16410.01,,0.0,,
3116100,24663.21,,,,
3116159,93708.53,32695.0,598.0,33293.0,
3116209,24775.91,,0.0,,
3116308,10220.77,,,,
3116407,16965.09,,,,
3116506,49591.21,,0.0,,
3116605,40372.58,,,,
3116704,7452.95,,474.75,,
3116803,26104.67,,,,
3116902,76336.56,,0.0,,
3117009,46042.54,15039.5,0.0,15039.5,
3117108,22419.74,,,,
3117207,8074.71,,,,0.0
3117306,45160.37,,0.0,,
3117405,20200.48,,,,
3117504,46630.42,,,,
3117603,15628.79,,15.5,,
3117702,21722.42,,,,
3117801,11736.94,,0.0,,
3117836,19100.54,,50.0,,
3117876,535.32,34.0,0.0,34.0,0.0
3117900,12372.5,1207.0,,,
3118007,1207.4,,,,
3118106,12624.28,,,,
3118205,34384.88,,0.0,,
3118304,9412.28,,,,
3118403,97350.66,,,,
3118502,8637.02,,,,
3118601,1679.6,,0.0,,
3118700,22358.62,,,,
3118809,120537.79,,1743.5,,
3118908,44583.69,,340.5,,
3119005,12151.31,,0.0,,
3119104,99503.46,,,,
3119203,29472.79,,,,
3119302,241249.34,,617.0,,
3119401,1915.89,,,501.75,42.75
3119500,58160.74,,43.0,,
3119609,7916.55,,231.0,,
3119708,5415.78,,0.0,,130.75
3119807,36695.11,6426.5,,,
3119906,6071.3,,0.0,,
3119955,6218.2,,0.0,,
3120003,10101.21,,0.0,,0.0
3120102,14228.53,,0.0,,
3120151,56180.41,,0.0,,
3120201,36238.61,,,,
3120300,12983.43,,51.5,,
3120409,4607.06,,0.0,,
3120508,20268.43,,,,
3120607,8702.53,,,,
3120706,15395.38,,53.0,,
3120805,35592.64,,,,
3120839,18493.5,,,,
3120870,25196.6,,1109.5,,
3120904,178144.24,,,,
3121001,10464.5,,,,
3121100,24034.28,,931.25,,
3121209,62372.13,,,,
3121258,9218.9,,0.0,,
3121308,7462.35,,0.0,,
3121407,20854.67,,,,
3121506,5361.32,,,768.5,0.0
3121605,57744.84,,,,
3121704,8923.26,2200.75,,,
3121803,8344.27,,,,
3121902,8201.81,,,2003.0,
3122009,26819.84,,,,
3122108,21421.37,,0.0,,
3122207,6412.07,,,,
3122306,31808.1,,,,
3122355,2265.85,849.75,0.0,849.75,
3122405,13995.41,,,,
3122454,39917.58,,99.0,,
3122470,58325.17,,0.0,,
3122504,4747.76,,0.0,,
3122603,7910.48,,0.0,,
3122702,14091.13,,330.75,,12.0
3122801,4459.72,,0.0,,
3122900,3184.77,,0.0,,
3123007,4333.39,,,,
3123106,10175.29,,,,
3123205,98341.23,,,,
3123304,9806.91,,,,
3123403,12295.41,,83.25,,
3123502,22283.96,,,,
3123528,11188.07,,,,
3123601,30382.54,,,,
3123700,10712.44,372.5,,,
3123809,39896.12,,0.0,,
3123858,6538.83,,0.0,,
3123908,21202.42,,,,
3124005,22430.83,,,,
3124104,63468.77,,56.0,,
3124203,16714.3,,,,150.0
3124302,87627.23,,0.0,,
3124401,15155.41,,,,
3124500,13092.27,,,,
3124609,10063.11,,0.0,,
3124708,62819.27,,48.0,,
3124807,103896.63,,38450.75,,
3124906,26963.96,,30.0,,
3125002,2528.07,,125.0,,
3125101,10888.34,,,,
3125200,4529.13,,,,
3125309,10906.22,,,,
3125408,11334.25,,,,
3125507,3604.22,,,,
3125606,44193.03,,,,
3125705,110128.7,,,,
3125804,5246.02,,0.0,,
3125903,47569.78,,,,
3125952,25258.35,2717.75,552.25,3270.0,
3126000,6852.66,,5.0,,
3126109,87516.08,,,,
3126208,104641.64,,0.0,,
3126307,17970.39,2838.25,,,
3126406,12258.12,,0.0,,
3126505,15978.85,,0.0,,
3126604,149031.82,,0.0,,
3126703,164406.49,,55.0,,
3126752,51842.3,,,,
3126802,31012.05,,0.0,,
3126901,34678.87,,0.0,,
3126950,9323.55,,,,
3127008,14004.69,,0.0,,
3127057,21238.95,,0.0,,1017.25
3127073,23775.26,,0.0,,
3127107,122068.27,,,,
3127206,14044.21,,190.0,,
3127305,63056.62,,0.0,,
3127339,80957.97,,,,
3127354,3823.62,,0.0,,
3127370,9701.72,,0.0,,0.0
3127388,10586.03,,0.0,,
3127404,6045.69,,,,
3127503,6128.1,,,,
3127602,13881.88,,0.0,,
3127701,141225.65,,,,2520.75
3127800,180827.51,,,,
3127909,10951.56,,0.0,,0.0
3128006,61951.55,,,,
3128105,40605.07,,,,
3128204,19990.16,,,,
3128253,7341.69,,0.0,,
3128303,17026.32,,,,
3128402,13094.92,,105.5,,
3128501,8991.61,,,,
3128600,187830.67,,20.0,,
